"V1"	"V2"	"V3"	"V6"
"219222"	772608	223418	5	"2001/03/09"
"238589"	780781	398624	5	"2001/02/04"
"157588"	3720384132	263022	5	"2001/11/15"
"146126"	750344	234388	5	"2001/08/20"
"280555"	4114321028	536194	5	"2003/05/10"
"37185"	847810180	306614	5	"2003/04/28"
"55031"	1165069956	299659	5	"2001/02/09"
"96123"	1933217412	310409	4	"2001/02/17"
"77709"	732616	261079	5	"2001/03/23"
"230075"	777234	310721	5	"2001/01/31"
"45714"	956993156	312000	5	"2001/03/29"
"145442"	750056	293646	5	"2001/08/20"
"6138"	719646	366977	5	"2001/10/27"
"262668"	792926	375488	5	"2001/06/21"
"88352"	1825607300	439175	5	"2001/07/31"
"68730"	731767	256176	5	"2001/09/06"
"248013"	785435	281871	5	"2001/04/01"
"201153"	767112	380461	5	"2002/02/14"
"52466"	1108512388	249990	5	"2001/01/23"
"73949"	1479052932	441103	5	"2001/01/26"
"242583"	782720	323904	5	"2001/02/04"
"92355"	736385	326177	5	"2001/01/26"
"141605"	3213135492	305504	5	"2001/04/10"
"232880"	778154	239562	4	"2001/01/31"
"201765"	767270	397349	5	"2002/02/14"
"44433"	728002	570943	5	"2001/06/21"
"165086"	755222	216022	5	"2001/06/20"
"219610"	772756	548426	4	"2001/03/09"
"230128"	777256	365569	5	"2001/01/31"
"230002"	777220	351084	4	"2001/01/31"
"213257"	770699	366089	5	"2001/08/22"
"106347"	2246479492	246515	5	"2001/09/12"
"136582"	3057880708	261524	5	"2001/03/13"
"263963"	793483	263196	5	"2001/06/21"
"120976"	2528087684	399055	5	"2001/05/08"
"86167"	1732021892	245666	5	"2001/04/18"
"58904"	1260359300	490007	3	"2001/02/21"
"203645"	767746	304925	5	"2002/02/14"
"114877"	740697	318750	5	"2001/07/13"
"58104"	1248693892	234861	5	"2001/02/09"
"63248"	730006	281395	5	"2001/09/06"
"111283"	738354	318496	5	"2001/04/20"
"276862"	800300	437239	5	"2001/11/15"
"55754"	1191677572	290844	5	"2001/02/09"
"103263"	2145750660	323727	5	"2001/08/30"
"28196"	724747	437158	5	"2001/02/22"
"82151"	1600753284	302584	5	"2001/09/28"
"88098"	1815711364	451811	5	"2001/07/31"
"5858"	719600	289842	5	"2001/10/27"
"137033"	3073150596	315436	5	"2001/03/28"
"180432"	760399	563779	5	"2003/06/02"
"77719"	732616	262347	5	"2001/03/23"
"216465"	771902	248171	5	"2001/03/09"
"183932"	762030	205639	5	"2001/09/28"
"71268"	1389006468	345803	5	"2001/03/29"
"151201"	3450441348	224762	4	"2001/08/28"
"252919"	787977	2799210372	3	"2001/01/31"
"288490"	807425	527342	5	"2001/08/21"
"221836"	773696	398870	5	"2001/10/30"
"100768"	2089520772	232144	4	"2001/10/28"
"32291"	725916	519113	5	"2001/08/23"
"25798"	724304	309973	5	"2001/06/29"
"16080"	380669572	200748	4	"2001/03/15"
"124232"	743863	210284	5	"2001/05/13"
"77669"	732616	261899	5	"2001/03/23"
"263931"	793481	256565	5	"2001/06/21"
"172840"	756877	381515	5	"2001/07/18"
"190484"	764064	240316	4	"2001/08/04"
"164537"	755007	1252364164	3	"2001/06/20"
"81977"	1591053956	537929	2	"2001/09/28"
"184663"	762269	235717	5	"2001/09/28"
"45577"	955551364	322117	5	"2001/03/29"
"54811"	1160416900	286861	5	"2001/02/09"
"61848"	729453	432043	5	"2001/08/16"
"283814"	805403	233412	5	"2002/09/15"
"21286"	722325	232144	5	"2001/07/11"
"80534"	734140	281207	5	"2001/09/28"
"173399"	757067	376706	5	"2002/04/10"
"100795"	2091093636	337384	5	"2001/10/28"
"197621"	766308	356104	5	"2001/10/20"
"175100"	3983576708	234958	4	"2001/03/16"
"139520"	3147665028	277533	5	"2001/04/10"
"173846"	757241	239371	5	"2002/04/10"
"35839"	819367556	209674	3	"2001/06/13"
"254255"	788508	210284	5	"2001/08/05"
"241420"	782207	542694	4	"2001/02/04"
"184973"	762353	200903	5	"2001/09/28"
"158868"	3776745092	204418	5	"2001/11/15"
"76176"	1542295172	202028	5	"2002/03/10"
"275776"	799728	440628	5	"2001/11/15"
"19396"	473861764	303530	5	"2001/05/18"
"16452"	721858	281252	4	"2001/03/15"
"256251"	789533	248520	3	"2001/08/05"
"259050"	790830	396581	3	"2001/08/05"
"282797"	804949	330839	4	"2001/02/06"
"215239"	771380	215415	5	"2001/03/09"
"219522"	772718	623887	5	"2001/03/09"
"238714"	780848	503243	5	"2001/02/04"
"75428"	1509396100	210284	4	"2002/03/10"
"279123"	802074	436741	4	"2001/03/23"
"199441"	766735	207041	2	"2001/10/06"
"188367"	763481	356034	4	"2001/08/04"
"300797"	813039	390490	4	"2001/08/07"
"53901"	1143508612	380175	5	"2001/08/16"
"88884"	1854508676	451811	5	"2001/07/31"
"152923"	3528298116	224409	5	"2001/03/29"
"130200"	2868350596	210284	4	"2002/03/10"
"173693"	757110	240417	5	"2002/04/10"
"298067"	812007	458735	5	"2001/03/08"
"166936"	3825962628	333720	5	"2001/09/07"
"84578"	1671597700	1072336772	5	"2001/05/05"
"153904"	3566177924	290331	5	"2001/03/29"
"50629"	1073516164	350170	4	"2001/02/07"
"287658"	807129	210284	5	"2001/08/21"
"218931"	772510	235377	4	"2001/03/09"
"29481"	680038020	1478004612	5	"2001/08/23"
"119849"	2468449924	318628	5	"2001/07/13"
"220276"	773037	423230	5	"2001/03/09"
"234652"	778978	551648	5	"2001/01/31"
"233038"	778303	234283	4	"2001/01/31"
"1800"	185503364	496579	5	"2001/03/29"
"291957"	808970	406014	5	"2001/01/22"
"215279"	771384	247820	4	"2001/03/09"
"92271"	736372	1308462980	5	"2001/01/26"
"48192"	1016368772	533878	4	"2001/03/19"
"208455"	768985	436005	5	"2001/02/23"
"3115"	219057796	256175	5	"2001/03/29"
"13840"	721176	334400	4	"2001/03/15"
"116986"	742190	550398	4	"2001/07/13"
"23685"	529370756	416767	4	"2001/09/18"
"235493"	779090	393641	5	"2001/01/31"
"24668"	723685	312825	4	"2002/01/13"
"288743"	807499	285896	5	"2001/08/21"
"199538"	4048260740	304270	5	"2001/10/06"
"152560"	3511520900	210646	5	"2001/03/29"
"64234"	730366	381452	4	"2001/09/06"
"26608"	627412612	210284	5	"2001/11/29"
"160390"	752601	338015	5	"2001/06/20"
"78139"	732784	318628	5	"2001/03/23"
"298300"	812174	366934	5	"2001/03/08"
"172796"	756869	208103	5	"2001/07/18"
"251665"	787436	538819	5	"2001/04/01"
"88755"	1850248836	239232	5	"2001/07/31"
"55870"	1191677572	394804	5	"2001/02/09"
"45350"	950242948	319784	5	"2001/06/21"
"177345"	758365	299602	5	"2002/06/29"
"39380"	726814	217762	5	"2003/05/15"
"103843"	2161675908	659065	5	"2001/08/30"
"21300"	722325	256565	5	"2001/07/11"
"56600"	1211666052	204418	5	"2001/02/09"
"267579"	795601	416890	4	"2002/02/15"
"15110"	721725	200922	5	"2001/03/15"
"151159"	3446967940	424778	5	"2001/08/28"
"125252"	744615	401356	4	"2001/05/13"
"261367"	792270	346429	5	"2001/08/05"
"85690"	1717800580	497285	5	"2001/05/05"
"264719"	794148	233487	3	"2001/06/21"
"173413"	757067	263000	5	"2002/04/10"
"73485"	1460506244	380461	5	"2001/10/15"
"123154"	2657521284	263801	3	"2001/02/11"
"83980"	1642761860	363468	3	"2001/10/30"
"11861"	330272388	289842	5	"2001/10/29"
"247387"	785256	332261	5	"2001/04/01"
"37289"	851938948	853708676	2	"2003/04/28"
"231237"	777559	508983	4	"2001/01/31"
"70577"	1370721924	238661	5	"2001/03/27"
"19460"	474320516	204418	5	"2001/05/18"
"242179"	782496	210284	2	"2001/02/04"
"193944"	765221	376706	5	"2003/01/03"
"117195"	742266	486842	3	"2001/07/13"
"137676"	3091107460	250364	5	"2001/03/28"
"84615"	1674415748	236341	5	"2001/05/05"
"129972"	2850983556	245049	5	"2002/03/10"
"284100"	805463	301797	5	"2002/09/15"
"135465"	3032649348	480385	5	"2001/06/06"
"185276"	762390	263196	5	"2001/09/28"
"52379"	1107857028	1378848644	5	"2001/01/23"
"129510"	2823065220	337542	5	"2002/03/10"
"194123"	765321	396144	5	"2003/01/03"
"291079"	808594	495672	5	"2001/01/22"
"16711"	722026	210420	5	"2001/03/15"
"46725"	982093444	1639944068	4	"2002/02/21"
"189407"	763800	303844	3	"2001/08/04"
"222451"	773995	213213	5	"2001/10/30"
"158418"	3749285508	295491	5	"2001/11/15"
"286937"	806701	235717	5	"2001/10/30"
"211874"	770247	293646	4	"2001/02/23"
"152433"	3505426052	256232	5	"2001/03/29"
"122965"	2647363204	351524	2	"2001/03/19"
"25469"	606244484	200338	5	"2001/06/29"
"214423"	771125	302329	4	"2001/03/09"
"137099"	3073150596	348656	4	"2001/03/28"
"298372"	812192	3199307652	4	"2001/03/08"
"124546"	743993	1065193348	5	"2001/05/13"
"117185"	742257	427320	5	"2001/07/13"
"231483"	777626	335034	5	"2001/01/31"
"112001"	738890	218579	5	"2001/04/20"
"171073"	756090	216985	4	"2001/09/07"
"232365"	778006	206843	4	"2001/01/31"
"236730"	779772	207186	4	"2001/02/04"
"262806"	792953	204418	4	"2001/06/21"
"138380"	3124596356	289842	4	"2001/01/18"
"285482"	806100	518569	4	"2001/10/30"
"124673"	744160	263801	4	"2001/05/13"
"40309"	727267	268021	5	"2003/05/15"
"35201"	796692100	260558	4	"2001/05/11"
"110975"	738330	276559	5	"2001/04/20"
"24292"	560565892	235717	5	"2001/09/18"
"136575"	3057880708	223618	5	"2001/03/13"
"65645"	730852	350765	5	"2001/09/06"
"225029"	775145	323727	5	"2001/02/07"
"249166"	786334	406551	3	"2001/04/01"
"138919"	3137113732	380461	5	"2001/01/18"
"90791"	735389	228845	5	"2001/06/16"
"145370"	750015	533229	5	"2001/08/20"
"128068"	2756677252	475648	5	"2001/02/11"
"276024"	799832	243427	5	"2001/11/15"
"34016"	773623428	410002	5	"2001/05/11"
"66311"	731007	322397	4	"2001/09/06"
"52035"	1098681988	403641	5	"2001/03/14"
"35977"	823430788	379162	5	"2001/06/13"
"94695"	737664	330231	5	"2001/02/17"
"56765"	1212059268	301950	5	"2001/03/16"
"199035"	766628	280831	5	"2001/10/06"
"29121"	725236	243659	5	"2001/08/23"
"65575"	730852	491968	5	"2001/09/06"
"126427"	745596	236254	5	"2001/05/13"
"194231"	765334	204549	5	"2001/04/17"
"113067"	739445	573131	4	"2001/03/07"
"127415"	2723384964	237120	5	"2001/05/13"
"198327"	766430	416562	5	"2001/10/06"
"24122"	554339972	305352	5	"2001/09/18"
"253664"	788261	263022	5	"2001/01/31"
"155751"	3658256004	511314	4	"2001/04/20"
"249822"	786658	314471	5	"2001/04/01"
"42597"	727740	478145	5	"2001/04/14"
"159627"	3804073604	222472	5	"2001/06/20"
"209958"	769471	239694	5	"2001/02/23"
"152100"	3494022788	241496	4	"2001/03/29"
"258846"	790721	293023	5	"2001/08/05"
"155330"	3634400900	233969	5	"2001/04/20"
"232639"	778086	587848	5	"2001/01/31"
"184839"	762321	326177	4	"2001/09/28"
"163858"	754632	201226	5	"2001/06/20"
"42036"	867602052	241261	5	"2003/06/14"
"165787"	755665	242568	5	"2001/06/20"
"295643"	810505	412599	2	"2001/10/05"
"231206"	777559	326177	5	"2001/01/31"
"285942"	806323	360134	5	"2001/10/30"
"133276"	747138	267632	3	"2001/04/19"
"168923"	3881340548	240913	5	"2001/09/07"
"150640"	752045	209513	4	"2001/03/07"
"70434"	1366462084	268021	4	"2001/03/27"
"235529"	779127	394804	5	"2001/01/31"
"145006"	749904	239694	5	"2001/06/23"
"46858"	985697924	722964356	5	"2001/03/19"
"274386"	799264	216022	4	"2001/11/15"
"182018"	761218	235367	5	"2002/02/18"
"65135"	730724	323185	5	"2001/09/06"
"177373"	758365	398175	5	"2002/06/29"
"108022"	2316996228	277655	5	"2001/09/12"
"108998"	2370276996	380658	5	"2001/04/20"
"66401"	731022	261351	5	"2001/09/06"
"79701"	733788	211554	3	"2001/06/10"
"90001"	734883	700005	4	"2001/01/21"
"82597"	1614646916	231385	5	"2001/09/28"
"203162"	767635	437476	5	"2002/02/14"
"80311"	734095	574411	5	"2001/09/28"
"78393"	732994	210185	5	"2001/03/23"
"211183"	769929	591938	5	"2001/02/23"
"172765"	756851	222351	5	"2001/07/18"
"79523"	733753	241572	5	"2001/06/10"
"215260"	771380	365394	5	"2001/03/09"
"17953"	421105284	241578	4	"2001/05/18"
"189227"	763776	261079	5	"2001/08/04"
"263984"	793483	239688	5	"2001/06/21"
"156874"	3691482756	205541	4	"2001/11/15"
"206036"	768338	336932	5	"2002/02/14"
"273234"	4102065796	3260780420	5	"2001/11/15"
"73478"	1460506244	205068	5	"2001/10/15"
"132267"	746015	250895	4	"2001/04/19"
"287564"	807089	405503	5	"2001/08/21"
"6526"	719715	240913	5	"2002/02/17"
"197165"	766172	423230	5	"2001/10/20"
"52917"	1123716740	282870	5	"2001/01/23"
"90847"	735445	245500	5	"2001/06/16"
"186185"	762567	318316	5	"2001/09/28"
"197208"	766172	556880	4	"2001/10/20"
"85855"	1720815236	301080	5	"2001/05/05"
"63452"	730063	269106	5	"2001/09/06"
"100474"	2078248580	199851	5	"2002/02/17"
"94097"	737510	398001	5	"2001/02/17"
"1672"	184389252	307373	5	"2001/03/29"
"197379"	766241	344187	5	"2001/10/20"
"139969"	3154218628	403641	5	"2001/04/10"
"229466"	777022	233208	5	"2001/01/31"
"31021"	719818372	232953	4	"2001/08/23"
"2870"	213618308	210284	5	"2001/03/29"
"22567"	722974	358739	5	"2001/07/11"
"213284"	770711	396829	5	"2001/08/22"
"252283"	787721	212893	4	"2001/01/31"
"145024"	749904	300458	5	"2001/06/23"
"49619"	1051037316	210284	4	"2001/02/07"
"120562"	2496040580	342772	5	"2001/05/08"
"226790"	775943	326839	5	"2002/07/31"
"150038"	751465	467200	3	"2001/03/07"
"220625"	773296	222557	5	"2001/04/23"
"54822"	1160416900	461831	5	"2001/02/09"
"23465"	517443204	350626	5	"2001/09/18"
"117206"	742280	304925	5	"2001/07/13"
"108758"	2352778884	313246	3	"2001/04/20"
"236491"	779599	497285	3	"2001/02/04"
"277928"	801180	266569	5	"2001/03/23"
"48420"	1021742724	210284	4	"2001/03/19"
"101024"	2100399748	287863	5	"2001/10/28"
"7726"	720300	210284	5	"2001/08/08"
"272828"	798608	357560	5	"2001/11/15"
"136219"	3043593860	491968	5	"2001/06/06"
"159125"	3780284036	354093	5	"2001/11/15"
"289687"	807979	321581	4	"2001/01/22"
"208706"	769032	2715848580	4	"2001/02/23"
"300831"	813062	663948	5	"2001/08/07"
"87668"	1794018948	365973	5	"2001/07/31"
"245585"	784445	212893	4	"2001/04/17"
"110404"	737944	315310	4	"2001/04/20"
"258549"	790548	290844	5	"2001/08/05"
"171788"	756310	380433	4	"2001/09/07"
"143861"	749431	650251	5	"2002/05/11"
"241862"	782341	247734	5	"2001/02/04"
"146378"	3229388420	312825	5	"2001/08/20"
"51977"	1098485380	249399	5	"2001/03/14"
"75000"	1498451588	365768	4	"2001/05/07"
"170046"	3907161732	2353958788	5	"2001/09/07"
"62365"	729664	240913	3	"2001/08/16"
"20192"	498699908	241362	5	"2001/05/22"
"117941"	742610	376544	5	"2001/07/13"
"123312"	2674757252	1868074884	5	"2001/02/11"
"197768"	766348	364257	5	"2001/10/06"
"258393"	790493	302444	5	"2001/08/05"
"150870"	752203	241636	5	"2001/01/24"
"27519"	650219140	1640730500	5	"2001/11/29"
"260010"	791575	233068	5	"2001/08/05"
"92502"	736466	293646	4	"2001/01/26"
"19685"	478252676	410002	4	"2001/03/27"
"118900"	743048	456031	4	"2001/07/13"
"104807"	2198441604	352414	4	"2002/12/24"
"29282"	676105860	237120	4	"2001/08/23"
"97097"	1972407940	455577	5	"2001/01/18"
"258920"	790722	240057	3	"2001/08/05"
"5343"	274501252	238311	4	"2001/03/29"
"263233"	793174	347027	5	"2001/06/21"
"9129"	720880	210495	4	"2001/04/10"
"83080"	1632079492	435967	5	"2001/10/30"
"218290"	772183	468091	5	"2001/03/09"
"255677"	789267	205639	5	"2001/08/05"
"141923"	3217395332	380175	3	"2001/04/10"
"26091"	613387908	462264	5	"2001/11/29"
"59808"	728716	719317	5	"2002/02/16"
"209302"	769195	304925	5	"2001/02/23"
"48644"	1027116676	288445	5	"2001/03/19"
"147418"	3300822660	293646	4	"2001/10/30"
"102712"	2133495428	282870	3	"2001/08/30"
"180775"	760569	591288	5	"2003/06/02"
"63205"	730003	246739	5	"2001/08/16"
"55417"	1172541060	1469681540	5	"2001/02/09"
"296918"	811260	323881	5	"2001/03/08"
"224720"	775008	349482	5	"2001/02/07"
"4100"	243043972	431998	3	"2001/03/29"
"122717"	2630127236	2252443524	5	"2001/03/19"
"276532"	800064	383172	5	"2001/11/15"
"28382"	724893	643057	5	"2001/02/22"
"253692"	788266	367837	5	"2001/01/31"
"167088"	3832974980	255170	4	"2001/09/07"
"142053"	3222376068	299846	5	"2001/04/10"
"155144"	3624046212	261565	5	"2001/11/28"
"8176"	720469	270206	5	"2001/08/20"
"118137"	742682	245500	4	"2001/07/13"
"61617"	729257	235717	5	"2001/08/16"
"93994"	737423	309126	5	"2001/02/17"
"84903"	1682280068	244271	3	"2001/05/05"
"268257"	795952	410761	5	"2001/06/12"
"195045"	765577	301797	5	"2001/10/20"
"93855"	737355	216482	5	"2001/01/26"
"172976"	756963	548426	5	"2001/07/18"
"257323"	789957	320850	5	"2001/08/05"
"188465"	763490	221034	3	"2001/08/04"
"173440"	757067	243659	4	"2002/04/10"
"53867"	1143508612	315436	5	"2001/08/16"
"8702"	720704	281395	5	"2001/04/10"
"211520"	770136	590106	5	"2001/02/23"
"271909"	798139	417557	4	"2001/09/28"
"278050"	801203	244880	5	"2001/03/23"
"106613"	2254540420	319784	3	"2001/09/12"
"188009"	763357	398175	4	"2001/08/04"
"212566"	770520	322274	5	"2001/02/23"
"52120"	1098747524	203772	2	"2001/03/14"
"164831"	755174	256565	5	"2001/06/20"
"67551"	731586	396804	5	"2001/09/06"
"33322"	749571716	312810	4	"2001/08/23"
"213614"	770840	243081	5	"2001/03/09"
"61399"	729190	202207	5	"2001/08/16"
"133985"	747546	416547	5	"2001/04/19"
"18013"	421826180	309087	5	"2001/05/18"
"115370"	740951	210185	4	"2001/07/13"
"264171"	793702	298954	3	"2001/06/21"
"71342"	1390317188	312810	5	"2001/03/29"
"147035"	3278737028	249622	5	"2001/01/22"
"256518"	789621	441998	5	"2001/08/05"
"261261"	792199	519782	4	"2001/08/05"
"265816"	794568	207117	5	"2001/06/21"
"252807"	787886	432043	4	"2001/01/31"
"266939"	795234	529486	5	"2002/02/15"
"226030"	775681	674647	5	"2002/07/31"
"233961"	778730	279580	4	"2001/01/31"
"122800"	2636091012	222735	5	"2001/03/19"
"292870"	809247	407724	5	"2001/01/22"
"130303"	2872938116	495672	5	"2002/03/10"
"244570"	783685	413254	5	"2001/02/04"
"300146"	812733	323727	5	"2001/03/08"
"128397"	2780139140	210404	5	"2001/02/11"
"13457"	721115	307373	5	"2001/03/15"
"284361"	805612	328874	5	"2002/09/15"
"13761"	721172	334400	5	"2001/03/15"
"295792"	810552	415605	4	"2001/10/05"
"279558"	802440	304137	5	"2003/05/10"
"251376"	787328	292019	5	"2001/04/01"
"45040"	937397892	255181	3	"2001/06/21"
"197812"	766348	287475	5	"2001/10/06"
"58787"	1259114116	238863	4	"2001/02/21"
"102678"	2132905604	241374	3	"2001/08/30"
"290321"	808341	461876	5	"2001/01/22"
"157137"	3701575300	368762	5	"2001/11/15"
"165028"	755222	234283	5	"2001/06/20"
"8725"	720711	213213	5	"2001/04/10"
"152102"	3494088324	1558351748	5	"2001/03/29"
"104346"	2183106180	492685	5	"2002/12/24"
"109038"	2370801284	437448	2	"2001/04/20"
"205259"	768121	256565	5	"2002/02/14"
"140885"	3183054468	432043	5	"2001/04/10"
"147399"	3300167300	202559	4	"2001/10/30"
"59038"	728358	280831	3	"2001/02/21"
"103590"	2155122308	201583	5	"2001/08/30"
"93578"	737199	219930	5	"2001/01/26"
"20479"	504663684	291706	5	"2001/05/22"
"210170"	769614	262430	5	"2001/02/23"
"77773"	732639	285907	3	"2001/03/23"
"150829"	752156	294260	2	"2001/01/24"
"274901"	799409	356104	5	"2001/11/15"
"261617"	792380	518390	5	"2001/06/21"
"135260"	3019476612	210412	4	"2001/06/06"
"172066"	756524	222351	4	"2001/08/23"
"112910"	739356	382514	5	"2001/03/07"
"231506"	777626	241261	5	"2001/01/31"
"107933"	2314833540	258195	5	"2001/09/12"
"24116"	554339972	398549	5	"2001/09/18"
"10266"	297111172	260558	5	"2001/04/10"
"159956"	752334	203270	4	"2001/06/20"
"53097"	1129942660	217762	5	"2001/01/23"
"204968"	768035	206924	5	"2002/02/14"
"248420"	785844	292839	5	"2001/04/01"
"90889"	735507	531696	5	"2001/06/16"
"103411"	2151845508	350170	5	"2001/08/30"
"45929"	963219076	291706	5	"2001/03/29"
"2565"	203656836	204418	5	"2001/03/29"
"46919"	986091140	222557	4	"2001/03/19"
"129500"	2822344324	317816	4	"2002/03/10"
"208927"	769095	566252	5	"2001/02/23"
"146345"	3228405380	366832	5	"2001/08/20"
"240667"	781924	556185	5	"2001/02/04"
"48034"	1010470532	666210180	5	"2001/03/19"
"245048"	784006	502007	5	"2001/04/17"
"243007"	782842	202028	5	"2001/02/04"
"175757"	757750	321190	5	"2001/03/16"
"79617"	733779	234632	5	"2001/06/10"
"281107"	803432	674759	4	"2003/05/10"
"269489"	796758	239562	5	"2001/09/28"
"21170"	722296	217830	5	"2001/05/22"
"197427"	766245	448061	5	"2001/10/20"
"300315"	812815	346777	5	"2001/03/08"
"208729"	769035	319000	4	"2001/02/23"
"234115"	778794	327724	4	"2001/01/31"
"293346"	4129394308	240312	2	"2001/01/22"
"18777"	452693636	1925549956	5	"2001/05/18"
"299310"	812370	523647	5	"2001/03/08"
"240890"	782001	252420	5	"2001/02/04"
"277644"	801010	200338	5	"2001/03/23"
"241562"	782224	302584	5	"2001/02/04"
"176223"	757997	329367	5	"2001/03/16"
"81326"	734522	490370	5	"2001/09/12"
"142542"	748853	333720	5	"2001/04/10"
"218544"	772309	257462	5	"2001/03/09"
"144767"	749636	480834	5	"2002/05/11"
"89585"	734555	216022	3	"2001/01/21"
"189844"	763906	505319	5	"2001/08/04"
"134055"	747602	291990	5	"2001/04/19"
"207668"	768783	342702	4	"2002/02/14"
"273938"	799035	338127	5	"2001/11/15"
"206975"	768559	292900	3	"2002/02/14"
"145412"	750031	411260	5	"2001/08/20"
"236183"	779418	301282	5	"2001/01/31"
"291250"	808725	536011	4	"2001/01/22"
"263289"	793232	413542	4	"2001/06/21"
"274555"	799353	242568	5	"2001/11/15"
"109733"	2405076612	437448	4	"2001/04/20"
"79633"	733784	302584	5	"2001/06/10"
"30212"	694455940	293732	4	"2001/08/23"
"273109"	798752	360018	5	"2001/11/15"
"249042"	786239	566252	5	"2001/04/01"
"281177"	803441	3264581508	5	"2003/05/10"
"36966"	838897284	312810	3	"2003/04/28"
"60363"	728872	262195	5	"2002/02/16"
"71032"	1381011076	210284	5	"2001/03/29"
"236075"	4070739588	356483	5	"2001/01/31"
"284608"	805702	290995	4	"2001/01/18"
"136516"	3055193732	229113	5	"2001/03/13"
"193306"	764972	565112	5	"2003/01/03"
"67219"	731431	323959	5	"2001/09/06"
"133118"	747035	450333	4	"2001/04/19"
"216910"	771946	319858	5	"2001/03/09"
"139581"	3147665028	556880	5	"2001/04/10"
"19020"	458198660	329383	5	"2001/05/18"
"76802"	1559924356	234953	5	"2001/03/23"
"195657"	765738	291706	5	"2001/10/20"
"23967"	540905092	262893	5	"2001/09/18"
"231522"	777626	423487	5	"2001/01/31"
"152006"	3490287236	502205	5	"2001/03/29"
"232824"	778121	260279	4	"2001/01/31"
"53358"	1136103044	397267	5	"2001/01/25"
"284951"	805884	312846	5	"2001/01/18"
"280999"	803408	689166	5	"2003/05/10"
"85349"	1698991748	234901	5	"2001/05/05"
"136658"	3059060356	1084002180	5	"2001/03/13"
"124588"	744015	210284	2	"2001/05/13"
"216633"	771913	368545668	4	"2001/03/09"
