"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"
"218931"	772510	235377	4	0	"2001/01/10"	"2001/03/09"	1	-1
"29481"	680038020	1478004612	5	1	"2001/01/10"	"2001/08/23"	1	2522495
"119849"	2468449924	318628	5	0	"2001/01/10"	"2001/07/13"	1	2531389
"220276"	773037	423230	5	0	"2001/01/10"	"2001/03/09"	1	6205
"234652"	778978	551648	5	0	"2001/01/10"	"2001/01/31"	1	6205
"233038"	778303	234283	4	0	"2001/01/10"	"2001/01/31"	1	6205
"1800"	185503364	496579	5	0	"2001/01/10"	"2001/03/29"	1	-1
"291957"	808970	406014	5	0	"2001/01/10"	"2001/01/22"	1	-1
"215279"	771384	247820	4	0	"2001/01/10"	"2001/03/09"	1	6205
"92271"	736372	1308462980	5	0	"2001/01/10"	"2001/01/26"	1	46335
"48192"	1016368772	533878	4	0	"2001/01/10"	"2001/03/19"	1	2522499
"208455"	768985	436005	5	0	"2001/01/10"	"2001/02/23"	1	-1
"3115"	219057796	256175	5	0	"2001/01/10"	"2001/03/29"	1	-1
"13840"	721176	334400	4	0	"2001/01/10"	"2001/03/15"	1	2522488
"116986"	742190	550398	4	0	"2001/01/10"	"2001/07/13"	1	2522131
"23685"	529370756	416767	4	0	"2001/01/10"	"2001/09/18"	1	2522726
"235493"	779090	393641	5	0	"2001/01/10"	"2001/01/31"	1	6205
"24668"	723685	312825	4	0	"2001/01/10"	"2002/01/13"	1	2522726
"288743"	807499	285896	5	0	"2001/01/10"	"2001/08/21"	1	2522726
"199538"	4048260740	304270	5	0	"2001/01/10"	"2001/10/06"	1	2522488
"152560"	3511520900	210646	5	0	"2001/01/10"	"2001/03/29"	1	6205
"64234"	730366	381452	4	0	"2001/01/10"	"2001/09/06"	1	2522499
"26608"	627412612	210284	5	0	"2001/01/10"	"2001/11/29"	1	2531403
"160390"	752601	338015	5	0	"2001/01/10"	"2001/06/20"	1	165915759489
"78139"	732784	318628	5	0	"2001/01/10"	"2001/03/23"	1	3321654
"298300"	812174	366934	5	0	"2001/01/10"	"2001/03/08"	1	2522726
"172796"	756869	208103	5	0	"2001/01/10"	"2001/07/18"	1	2522482
"251665"	787436	538819	5	0	"2001/01/10"	"2001/04/01"	1	2531403
"88755"	1850248836	239232	5	0	"2001/01/10"	"2001/07/31"	1	46335
"55870"	1191677572	394804	5	0	"2001/01/10"	"2001/02/09"	1	2522499
"45350"	950242948	319784	5	0	"2001/01/10"	"2001/06/21"	1	2522499
"177345"	758365	299602	5	0	"2001/01/10"	"2002/06/29"	1	2531404
"39380"	726814	217762	5	0	"2001/01/10"	"2003/05/15"	1	2522498
"103843"	2161675908	659065	5	0	"2001/01/10"	"2001/08/30"	1	2522131
"21300"	722325	256565	5	0	"2001/01/10"	"2001/07/11"	1	2531403
"56600"	1211666052	204418	5	0	"2001/01/10"	"2001/02/09"	1	2522499
"267579"	795601	416890	4	0	"2001/01/10"	"2002/02/15"	1	2531403
"15110"	721725	200922	5	0	"2001/01/10"	"2001/03/15"	1	2522488
"151159"	3446967940	424778	5	0	"2001/01/10"	"2001/08/28"	1	165915759489
"125252"	744615	401356	4	0	"2001/01/10"	"2001/05/13"	1	2531389
"261367"	792270	346429	5	0	"2001/01/10"	"2001/08/05"	1	2531403
"85690"	1717800580	497285	5	0	"2001/01/10"	"2001/05/05"	1	46335
"264719"	794148	233487	3	0	"2001/01/10"	"2001/06/21"	1	2531403
"173413"	757067	263000	5	0	"2001/01/10"	"2002/04/10"	1	2522482
"73485"	1460506244	380461	5	0	"2001/01/10"	"2001/10/15"	1	-1
"123154"	2657521284	263801	3	0	"2001/01/10"	"2001/02/11"	1	2531389
"83980"	1642761860	363468	3	1	"2001/01/10"	"2001/10/30"	1	46335
"11861"	330272388	289842	5	0	"2001/01/10"	"2001/10/29"	1	2522488
"247387"	785256	332261	5	0	"2001/01/10"	"2001/04/01"	1	2531403
"37289"	851938948	853708676	2	0	"2001/01/10"	"2003/04/28"	1	2522498
"231237"	777559	508983	4	0	"2001/01/10"	"2001/01/31"	1	-1
"70577"	1370721924	238661	5	0	"2001/01/10"	"2001/03/27"	1	3321654
"19460"	474320516	204418	5	0	"2001/01/10"	"2001/05/18"	1	2531403
"242179"	782496	210284	2	0	"2001/01/10"	"2001/02/04"	1	2531398
"193944"	765221	376706	5	0	"2001/01/10"	"2003/01/03"	1	2522488
"117195"	742266	486842	3	0	"2001/01/10"	"2001/07/13"	1	2522131
"137676"	3091107460	250364	5	0	"2001/01/10"	"2001/03/28"	1	2522535
"84615"	1674415748	236341	5	0	"2001/01/10"	"2001/05/05"	1	-1
"129972"	2850983556	245049	5	0	"2001/01/10"	"2002/03/10"	1	2521901
"284100"	805463	301797	5	0	"2001/01/10"	"2002/09/15"	1	2522726
"135465"	3032649348	480385	5	0	"2001/01/10"	"2001/06/06"	1	2522265
"185276"	762390	263196	5	0	"2001/01/10"	"2001/09/28"	1	2522488
"52379"	1107857028	1378848644	5	0	"2001/01/10"	"2001/01/23"	1	2522499
"129510"	2823065220	337542	5	0	"2001/01/10"	"2002/03/10"	1	2521901
"194123"	765321	396144	5	0	"2001/01/10"	"2003/01/03"	1	2522488
"291079"	808594	495672	5	0	"2001/01/10"	"2001/01/22"	1	2522726
"16711"	722026	210420	5	1	"2001/01/10"	"2001/03/15"	1	2531398
"46725"	982093444	1639944068	4	0	"2001/01/10"	"2002/02/21"	1	2522499
"189407"	763800	303844	3	0	"2001/01/10"	"2001/08/04"	1	2522488
"222451"	773995	213213	5	0	"2001/01/10"	"2001/10/30"	1	6205
"158418"	3749285508	295491	5	0	"2001/01/10"	"2001/11/15"	1	2518365
"286937"	806701	235717	5	0	"2001/01/10"	"2001/10/30"	1	2522726
"211874"	770247	293646	4	0	"2001/01/10"	"2001/02/23"	1	-1
"152433"	3505426052	256232	5	0	"2001/01/10"	"2001/03/29"	1	-1
"122965"	2647363204	351524	2	0	"2001/01/10"	"2001/03/19"	1	2531389
"25469"	606244484	200338	5	0	"2001/01/10"	"2001/06/29"	1	2522494
"214423"	771125	302329	4	0	"2001/01/10"	"2001/03/09"	1	-1
"137099"	3073150596	348656	4	0	"2001/01/10"	"2001/03/28"	1	2522535
"298372"	812192	3199307652	4	0	"2001/01/10"	"2001/03/08"	1	2522726
"124546"	743993	1065193348	5	0	"2001/01/10"	"2001/05/13"	1	2531389
"117185"	742257	427320	5	0	"2001/01/10"	"2001/07/13"	1	2522131
"231483"	777626	335034	5	0	"2001/01/10"	"2001/01/31"	1	-1
"112001"	738890	218579	5	0	"2001/01/10"	"2001/04/20"	1	2522131
"171073"	756090	216985	4	0	"2001/01/10"	"2001/09/07"	1	2522482
"232365"	778006	206843	4	0	"2001/01/10"	"2001/01/31"	1	6205
"236730"	779772	207186	4	0	"2001/01/10"	"2001/02/04"	1	6205
"262806"	792953	204418	4	0	"2001/01/10"	"2001/06/21"	1	2531403
"138380"	3124596356	289842	4	0	"2001/01/10"	"2001/01/18"	1	2522535
"285482"	806100	518569	4	0	"2001/01/10"	"2001/10/30"	1	2522726
"124673"	744160	263801	4	0	"2001/01/10"	"2001/05/13"	1	2531389
"40309"	727267	268021	5	0	"2001/01/10"	"2003/05/15"	1	2522498
"35201"	796692100	260558	4	0	"2001/01/10"	"2001/05/11"	1	2522498
"110975"	738330	276559	5	0	"2001/01/10"	"2001/04/20"	1	2522131
"24292"	560565892	235717	5	0	"2001/01/10"	"2001/09/18"	1	2522726
"136575"	3057880708	223618	5	0	"2001/01/10"	"2001/03/13"	1	2522535
"65645"	730852	350765	5	0	"2001/01/10"	"2001/09/06"	1	2522499
"225029"	775145	323727	5	0	"2001/01/10"	"2001/02/07"	1	6205
"249166"	786334	406551	3	0	"2001/01/10"	"2001/04/01"	1	2531403
"138919"	3137113732	380461	5	0	"2001/01/10"	"2001/01/18"	1	2522535
"90791"	735389	228845	5	0	"2001/01/10"	"2001/06/16"	1	46335
"145370"	750015	533229	5	0	"2001/01/10"	"2001/08/20"	1	2522535
"128068"	2756677252	475648	5	0	"2001/01/10"	"2001/02/11"	1	2521901
"276024"	799832	243427	5	0	"2001/01/10"	"2001/11/15"	1	2531403
"34016"	773623428	410002	5	0	"2001/01/10"	"2001/05/11"	1	2522498
"66311"	731007	322397	4	0	"2001/01/10"	"2001/09/06"	1	2522499
"52035"	1098681988	403641	5	0	"2001/01/10"	"2001/03/14"	1	2522499
"35977"	823430788	379162	5	0	"2001/01/10"	"2001/06/13"	1	2522498
"94695"	737664	330231	5	0	"2001/01/10"	"2001/02/17"	1	46335
"56765"	1212059268	301950	5	0	"2001/01/10"	"2001/03/16"	1	2522499
"199035"	766628	280831	5	0	"2001/01/10"	"2001/10/06"	1	2522488
"29121"	725236	243659	5	0	"2001/01/10"	"2001/08/23"	1	2531403
"65575"	730852	491968	5	0	"2001/01/10"	"2001/09/06"	1	2522499
"126427"	745596	236254	5	0	"2001/01/10"	"2001/05/13"	1	2531389
"194231"	765334	204549	5	0	"2001/01/10"	"2001/04/17"	1	2522488
"113067"	739445	573131	4	0	"2001/01/10"	"2001/03/07"	1	2522131
"127415"	2723384964	237120	5	0	"2001/01/10"	"2001/05/13"	1	2521901
"198327"	766430	416562	5	0	"2001/01/10"	"2001/10/06"	1	2522488
"24122"	554339972	305352	5	0	"2001/01/10"	"2001/09/18"	1	2522726
"253664"	788261	263022	5	0	"2001/01/10"	"2001/01/31"	1	2531403
"155751"	3658256004	511314	4	0	"2001/01/10"	"2001/04/20"	1	2518365
"249822"	786658	314471	5	0	"2001/01/10"	"2001/04/01"	1	-1
"42597"	727740	478145	5	0	"2001/01/10"	"2001/04/14"	1	-1
"159627"	3804073604	222472	5	0	"2001/01/10"	"2001/06/20"	1	2518365
"209958"	769471	239694	5	0	"2001/01/10"	"2001/02/23"	1	6205
"152100"	3494022788	241496	4	0	"2001/01/10"	"2001/03/29"	1	165915759489
"258846"	790721	293023	5	0	"2001/01/10"	"2001/08/05"	1	2531403
"155330"	3634400900	233969	5	0	"2001/01/10"	"2001/04/20"	1	-1
"232639"	778086	587848	5	0	"2001/01/10"	"2001/01/31"	1	6205
"184839"	762321	326177	4	0	"2001/01/10"	"2001/09/28"	1	2522488
"163858"	754632	201226	5	0	"2001/01/10"	"2001/06/20"	1	165915759489
"42036"	867602052	241261	5	0	"2001/01/10"	"2003/06/14"	1	-1
"165787"	755665	242568	5	0	"2001/01/10"	"2001/06/20"	1	165915759489
"295643"	810505	412599	2	1	"2001/01/10"	"2001/10/05"	1	2522726
"231206"	777559	326177	5	0	"2001/01/10"	"2001/01/31"	1	-1
"285942"	806323	360134	5	0	"2001/01/10"	"2001/10/30"	1	2522726
"133276"	747138	267632	3	0	"2001/01/10"	"2001/04/19"	1	2521901
"168923"	3881340548	240913	5	0	"2001/01/10"	"2001/09/07"	1	2522482
"150640"	752045	209513	4	0	"2001/01/10"	"2001/03/07"	1	2522317
"70434"	1366462084	268021	4	0	"2001/01/10"	"2001/03/27"	1	3321654
"235529"	779127	394804	5	0	"2001/01/10"	"2001/01/31"	1	6205
"145006"	749904	239694	5	0	"2001/01/10"	"2001/06/23"	1	2522535
"46858"	985697924	722964356	5	0	"2001/01/10"	"2001/03/19"	1	2522499
"274386"	799264	216022	4	0	"2001/01/10"	"2001/11/15"	1	2531403
"182018"	761218	235367	5	0	"2001/01/10"	"2002/02/18"	1	2531404
"65135"	730724	323185	5	0	"2001/01/10"	"2001/09/06"	1	2522499
"177373"	758365	398175	5	0	"2001/01/10"	"2002/06/29"	1	2531404
"108022"	2316996228	277655	5	0	"2001/01/10"	"2001/09/12"	1	2522131
"108998"	2370276996	380658	5	0	"2001/01/10"	"2001/04/20"	1	2522131
"66401"	731022	261351	5	0	"2001/01/10"	"2001/09/06"	1	2522499
"79701"	733788	211554	3	0	"2001/01/10"	"2001/06/10"	1	3321654
"90001"	734883	700005	4	0	"2001/01/10"	"2001/01/21"	1	-1
"82597"	1614646916	231385	5	0	"2001/01/10"	"2001/09/28"	1	46335
"203162"	767635	437476	5	0	"2001/01/10"	"2002/02/14"	1	2522488
"80311"	734095	574411	5	0	"2001/01/10"	"2001/09/28"	1	3321654
"78393"	732994	210185	5	0	"2001/01/10"	"2001/03/23"	1	3321654
"211183"	769929	591938	5	0	"2001/01/10"	"2001/02/23"	1	-1
"172765"	756851	222351	5	0	"2001/01/10"	"2001/07/18"	1	2522482
"79523"	733753	241572	5	0	"2001/01/10"	"2001/06/10"	1	3321654
"215260"	771380	365394	5	0	"2001/01/10"	"2001/03/09"	1	-1
"17953"	421105284	241578	4	0	"2001/01/10"	"2001/05/18"	1	2531403
"189227"	763776	261079	5	0	"2001/01/10"	"2001/08/04"	1	2522488
"263984"	793483	239688	5	1	"2001/01/10"	"2001/06/21"	1	2531403
"156874"	3691482756	205541	4	0	"2001/01/10"	"2001/11/15"	1	165915759489
"206036"	768338	336932	5	0	"2001/01/10"	"2002/02/14"	1	6205
"273234"	4102065796	3260780420	5	0	"2001/01/10"	"2001/11/15"	1	2531403
"73478"	1460506244	205068	5	0	"2001/01/10"	"2001/10/15"	1	-1
"132267"	746015	250895	4	0	"2001/01/10"	"2001/04/19"	1	2521901
"287564"	807089	405503	5	0	"2001/01/10"	"2001/08/21"	1	2522726
"6526"	719715	240913	5	0	"2001/01/10"	"2002/02/17"	1	6205
"197165"	766172	423230	5	0	"2001/01/10"	"2001/10/20"	1	2522488
"52917"	1123716740	282870	5	0	"2001/01/10"	"2001/01/23"	1	2522499
"90847"	735445	245500	5	0	"2001/01/10"	"2001/06/16"	1	46335
"186185"	762567	318316	5	0	"2001/01/10"	"2001/09/28"	1	2522488
"197208"	766172	556880	4	0	"2001/01/10"	"2001/10/20"	1	2522488
"85855"	1720815236	301080	5	0	"2001/01/10"	"2001/05/05"	1	46335
"63452"	730063	269106	5	0	"2001/01/10"	"2001/09/06"	1	2522499
"100474"	2078248580	199851	5	0	"2001/01/10"	"2002/02/17"	1	2522131
"94097"	737510	398001	5	0	"2001/01/10"	"2001/02/17"	1	46335
"1672"	184389252	307373	5	0	"2001/01/10"	"2001/03/29"	1	6205
"197379"	766241	344187	5	0	"2001/01/10"	"2001/10/20"	1	2522488
"139969"	3154218628	403641	5	0	"2001/01/10"	"2001/04/10"	1	2522535
"229466"	777022	233208	5	0	"2001/01/10"	"2001/01/31"	1	-1
"31021"	719818372	232953	4	0	"2001/01/10"	"2001/08/23"	1	2522495
"2870"	213618308	210284	5	0	"2001/01/10"	"2001/03/29"	1	6205
"22567"	722974	358739	5	0	"2001/01/10"	"2001/07/11"	1	2531403
"213284"	770711	396829	5	0	"2001/01/10"	"2001/08/22"	1	-1
"252283"	787721	212893	4	0	"2001/01/10"	"2001/01/31"	1	2531403
"145024"	749904	300458	5	0	"2001/01/10"	"2001/06/23"	1	2522535
"49619"	1051037316	210284	4	0	"2001/01/10"	"2001/02/07"	1	2522499
"120562"	2496040580	342772	5	0	"2001/01/10"	"2001/05/08"	1	2531389
"226790"	775943	326839	5	0	"2001/01/10"	"2002/07/31"	1	6205
"150038"	751465	467200	3	0	"2001/01/10"	"2001/03/07"	1	2522317
"220625"	773296	222557	5	0	"2001/01/10"	"2001/04/23"	1	-1
"54822"	1160416900	461831	5	0	"2001/01/10"	"2001/02/09"	1	2522499
"23465"	517443204	350626	5	0	"2001/01/10"	"2001/09/18"	1	2522726
"117206"	742280	304925	5	0	"2001/01/10"	"2001/07/13"	1	2522131
"108758"	2352778884	313246	3	0	"2001/01/10"	"2001/04/20"	1	2522131
"236491"	779599	497285	3	0	"2001/01/10"	"2001/02/04"	1	6205
"277928"	801180	266569	5	0	"2001/01/10"	"2001/03/23"	1	2531403
"48420"	1021742724	210284	4	0	"2001/01/10"	"2001/03/19"	1	2522499
"101024"	2100399748	287863	5	0	"2001/01/10"	"2001/10/28"	1	2522131
"7726"	720300	210284	5	0	"2001/01/10"	"2001/08/08"	1	-1
"272828"	798608	357560	5	0	"2001/01/10"	"2001/11/15"	1	2531403
"136219"	3043593860	491968	5	0	"2001/01/10"	"2001/06/06"	1	2522535
"159125"	3780284036	354093	5	0	"2001/01/10"	"2001/11/15"	1	165915759489
"289687"	807979	321581	4	0	"2001/01/10"	"2001/01/22"	1	2522726
"208706"	769032	2715848580	4	0	"2001/01/10"	"2001/02/23"	1	6205
"300831"	813062	663948	5	0	"2001/01/10"	"2001/08/07"	1	2522726
"87668"	1794018948	365973	5	0	"2001/01/10"	"2001/07/31"	1	46335
"245585"	784445	212893	4	0	"2001/01/10"	"2001/04/17"	1	2531403
"110404"	737944	315310	4	0	"2001/01/10"	"2001/04/20"	1	2522131
"258549"	790548	290844	5	0	"2001/01/10"	"2001/08/05"	1	2531403
"171788"	756310	380433	4	0	"2001/01/10"	"2001/09/07"	1	2522482
"143861"	749431	650251	5	0	"2001/01/10"	"2002/05/11"	1	2522535
"241862"	782341	247734	5	0	"2001/01/10"	"2001/02/04"	1	2531398
"146378"	3229388420	312825	5	0	"2001/01/10"	"2001/08/20"	1	2522317
"51977"	1098485380	249399	5	0	"2001/01/10"	"2001/03/14"	1	2522499
"75000"	1498451588	365768	4	0	"2001/01/10"	"2001/05/07"	1	3321654
"170046"	3907161732	2353958788	5	0	"2001/01/10"	"2001/09/07"	1	2522482
"62365"	729664	240913	3	0	"2001/01/10"	"2001/08/16"	1	2522499
"20192"	498699908	241362	5	0	"2001/01/10"	"2001/05/22"	1	2531403
"117941"	742610	376544	5	0	"2001/01/10"	"2001/07/13"	1	2522131
"123312"	2674757252	1868074884	5	0	"2001/01/10"	"2001/02/11"	1	2531389
"197768"	766348	364257	5	0	"2001/01/10"	"2001/10/06"	1	2522488
"258393"	790493	302444	5	0	"2001/01/10"	"2001/08/05"	1	2531403
"150870"	752203	241636	5	0	"2001/01/10"	"2001/01/24"	1	2522317
"27519"	650219140	1640730500	5	0	"2001/01/10"	"2001/11/29"	1	-1
"260010"	791575	233068	5	0	"2001/01/10"	"2001/08/05"	1	2531403
"92502"	736466	293646	4	0	"2001/01/10"	"2001/01/26"	1	-1
"19685"	478252676	410002	4	0	"2001/01/10"	"2001/03/27"	1	2531403
"118900"	743048	456031	4	0	"2001/01/10"	"2001/07/13"	1	2522131
"104807"	2198441604	352414	4	0	"2001/01/10"	"2002/12/24"	1	2522131
"29282"	676105860	237120	4	0	"2001/01/10"	"2001/08/23"	1	2522495
"97097"	1972407940	455577	5	0	"2001/01/10"	"2001/01/18"	1	2522131
"258920"	790722	240057	3	0	"2001/01/10"	"2001/08/05"	1	2531403
"5343"	274501252	238311	4	0	"2001/01/10"	"2001/03/29"	1	6205
"263233"	793174	347027	5	0	"2001/01/10"	"2001/06/21"	1	2531403
"9129"	720880	210495	4	0	"2001/01/10"	"2001/04/10"	1	6205
"83080"	1632079492	435967	5	0	"2001/01/10"	"2001/10/30"	1	46335
"218290"	772183	468091	5	0	"2001/01/10"	"2001/03/09"	1	6205
"255677"	789267	205639	5	0	"2001/01/10"	"2001/08/05"	1	2531403
"141923"	3217395332	380175	3	0	"2001/01/10"	"2001/04/10"	1	2522535
"26091"	613387908	462264	5	0	"2001/01/10"	"2001/11/29"	1	2531403
"59808"	728716	719317	5	0	"2001/01/10"	"2002/02/16"	1	2522499
"209302"	769195	304925	5	0	"2001/01/10"	"2001/02/23"	1	-1
"48644"	1027116676	288445	5	0	"2001/01/10"	"2001/03/19"	1	2522499
"147418"	3300822660	293646	4	0	"2001/01/10"	"2001/10/30"	1	2522317
"102712"	2133495428	282870	3	0	"2001/01/10"	"2001/08/30"	1	2522131
"180775"	760569	591288	5	0	"2001/01/10"	"2003/06/02"	1	-1
"63205"	730003	246739	5	0	"2001/01/10"	"2001/08/16"	1	2522535
"55417"	1172541060	1469681540	5	0	"2001/01/10"	"2001/02/09"	1	2522499
"296918"	811260	323881	5	0	"2001/01/10"	"2001/03/08"	1	2522726
"224720"	775008	349482	5	0	"2001/01/10"	"2001/02/07"	1	6205
"4100"	243043972	431998	3	0	"2001/01/10"	"2001/03/29"	1	6205
"122717"	2630127236	2252443524	5	0	"2001/01/10"	"2001/03/19"	1	2531389
"276532"	800064	383172	5	0	"2001/01/10"	"2001/11/15"	1	2531403
"28382"	724893	643057	5	0	"2001/01/10"	"2001/02/22"	1	2531403
"253692"	788266	367837	5	0	"2001/01/10"	"2001/01/31"	1	2531403
"167088"	3832974980	255170	4	0	"2001/01/10"	"2001/09/07"	1	2522482
"142053"	3222376068	299846	5	0	"2001/01/10"	"2001/04/10"	1	2522535
"155144"	3624046212	261565	5	0	"2001/01/10"	"2001/11/28"	1	6205
"8176"	720469	270206	5	0	"2001/01/10"	"2001/08/20"	1	6205
"118137"	742682	245500	4	0	"2001/01/10"	"2001/07/13"	1	2522131
"61617"	729257	235717	5	0	"2001/01/10"	"2001/08/16"	1	2522499
"93994"	737423	309126	5	0	"2001/01/10"	"2001/02/17"	1	46335
"84903"	1682280068	244271	3	0	"2001/01/10"	"2001/05/05"	1	46335
"268257"	795952	410761	5	0	"2001/01/10"	"2001/06/12"	1	2531403
"195045"	765577	301797	5	0	"2001/01/10"	"2001/10/20"	1	2522488
"93855"	737355	216482	5	0	"2001/01/10"	"2001/01/26"	1	46335
"172976"	756963	548426	5	0	"2001/01/10"	"2001/07/18"	1	2522482
"257323"	789957	320850	5	0	"2001/01/10"	"2001/08/05"	1	2531403
"188465"	763490	221034	3	0	"2001/01/10"	"2001/08/04"	1	-1
"173440"	757067	243659	4	0	"2001/01/10"	"2002/04/10"	1	2522482
"53867"	1143508612	315436	5	0	"2001/01/10"	"2001/08/16"	1	2522499
"8702"	720704	281395	5	0	"2001/01/10"	"2001/04/10"	1	6205
"211520"	770136	590106	5	0	"2001/01/10"	"2001/02/23"	1	6205
"271909"	798139	417557	4	0	"2001/01/10"	"2001/09/28"	1	2531403
"278050"	801203	244880	5	0	"2001/01/10"	"2001/03/23"	1	2531403
"106613"	2254540420	319784	3	0	"2001/01/10"	"2001/09/12"	1	2522131
"188009"	763357	398175	4	0	"2001/01/10"	"2001/08/04"	1	2522488
"212566"	770520	322274	5	0	"2001/01/10"	"2001/02/23"	1	-1
"52120"	1098747524	203772	2	1	"2001/01/10"	"2001/03/14"	1	2522499
"164831"	755174	256565	5	0	"2001/01/10"	"2001/06/20"	1	2518365
"67551"	731586	396804	5	0	"2001/01/10"	"2001/09/06"	1	2522499
"33322"	749571716	312810	4	0	"2001/01/10"	"2001/08/23"	1	2522498
"213614"	770840	243081	5	0	"2001/01/10"	"2001/03/09"	1	-1
"61399"	729190	202207	5	0	"2001/01/10"	"2001/08/16"	1	2522499
"133985"	747546	416547	5	0	"2001/01/10"	"2001/04/19"	1	2521901
"18013"	421826180	309087	5	0	"2001/01/10"	"2001/05/18"	1	2531403
"115370"	740951	210185	4	0	"2001/01/10"	"2001/07/13"	1	2522131
"264171"	793702	298954	3	1	"2001/01/10"	"2001/06/21"	1	2531403
"71342"	1390317188	312810	5	0	"2001/01/10"	"2001/03/29"	1	3321654
"147035"	3278737028	249622	5	0	"2001/01/10"	"2001/01/22"	1	2522317
"256518"	789621	441998	5	0	"2001/01/10"	"2001/08/05"	1	2531403
"261261"	792199	519782	4	0	"2001/01/10"	"2001/08/05"	1	2531403
"265816"	794568	207117	5	0	"2001/01/10"	"2001/06/21"	1	2531403
"252807"	787886	432043	4	0	"2001/01/10"	"2001/01/31"	1	2531403
"266939"	795234	529486	5	0	"2001/01/10"	"2002/02/15"	1	2531403
"226030"	775681	674647	5	0	"2001/01/10"	"2002/07/31"	1	6205
"233961"	778730	279580	4	0	"2001/01/10"	"2001/01/31"	1	6205
"122800"	2636091012	222735	5	0	"2001/01/10"	"2001/03/19"	1	2531389
"292870"	809247	407724	5	0	"2001/01/10"	"2001/01/22"	1	2522726
"130303"	2872938116	495672	5	0	"2001/01/10"	"2002/03/10"	1	2521901
"244570"	783685	413254	5	0	"2001/01/10"	"2001/02/04"	1	-1
"300146"	812733	323727	5	0	"2001/01/10"	"2001/03/08"	1	2522726
"128397"	2780139140	210404	5	0	"2001/01/10"	"2001/02/11"	1	2521901
"13457"	721115	307373	5	0	"2001/01/10"	"2001/03/15"	1	2522488
"284361"	805612	328874	5	0	"2001/01/10"	"2002/09/15"	1	2522726
"13761"	721172	334400	5	0	"2001/01/10"	"2001/03/15"	1	2522488
"295792"	810552	415605	4	0	"2001/01/10"	"2001/10/05"	1	2522726
"279558"	802440	304137	5	0	"2001/01/10"	"2003/05/10"	1	2531403
"251376"	787328	292019	5	0	"2001/01/10"	"2001/04/01"	1	-1
"45040"	937397892	255181	3	0	"2001/01/10"	"2001/06/21"	1	2522499
"197812"	766348	287475	5	0	"2001/01/10"	"2001/10/06"	1	2522488
"58787"	1259114116	238863	4	0	"2001/01/10"	"2001/02/21"	1	2522499
"102678"	2132905604	241374	3	0	"2001/01/10"	"2001/08/30"	1	2522131
"290321"	808341	461876	5	0	"2001/01/10"	"2001/01/22"	1	2522726
"157137"	3701575300	368762	5	0	"2001/01/10"	"2001/11/15"	1	2518365
"165028"	755222	234283	5	0	"2001/01/10"	"2001/06/20"	1	165915759489
"8725"	720711	213213	5	0	"2001/01/10"	"2001/04/10"	1	-1
"152102"	3494088324	1558351748	5	0	"2001/01/10"	"2001/03/29"	1	6205
"104346"	2183106180	492685	5	0	"2001/01/10"	"2002/12/24"	1	2522131
"109038"	2370801284	437448	2	0	"2001/01/10"	"2001/04/20"	1	2522131
"205259"	768121	256565	5	0	"2001/01/10"	"2002/02/14"	1	6205
"140885"	3183054468	432043	5	0	"2001/01/10"	"2001/04/10"	1	2522535
"147399"	3300167300	202559	4	0	"2001/01/10"	"2001/10/30"	1	2522317
"59038"	728358	280831	3	0	"2001/01/10"	"2001/02/21"	1	2522499
"103590"	2155122308	201583	5	0	"2001/01/10"	"2001/08/30"	1	2522131
"93578"	737199	219930	5	0	"2001/01/10"	"2001/01/26"	1	46335
"20479"	504663684	291706	5	0	"2001/01/10"	"2001/05/22"	1	-1
"210170"	769614	262430	5	0	"2001/01/10"	"2001/02/23"	1	-1
"77773"	732639	285907	3	0	"2001/01/10"	"2001/03/23"	1	3321654
"150829"	752156	294260	2	1	"2001/01/10"	"2001/01/24"	1	2522317
"274901"	799409	356104	5	0	"2001/01/10"	"2001/11/15"	1	2531403
"261617"	792380	518390	5	0	"2001/01/10"	"2001/06/21"	1	2531403
"135260"	3019476612	210412	4	0	"2001/01/10"	"2001/06/06"	1	2522265
"172066"	756524	222351	4	0	"2001/01/10"	"2001/08/23"	1	2522482
"112910"	739356	382514	5	0	"2001/01/10"	"2001/03/07"	1	2522131
"231506"	777626	241261	5	0	"2001/01/10"	"2001/01/31"	1	-1
"107933"	2314833540	258195	5	0	"2001/01/10"	"2001/09/12"	1	2522131
"24116"	554339972	398549	5	0	"2001/01/10"	"2001/09/18"	1	2522726
"10266"	297111172	260558	5	0	"2001/01/10"	"2001/04/10"	1	2522488
"159956"	752334	203270	4	0	"2001/01/10"	"2001/06/20"	1	165915759489
"53097"	1129942660	217762	5	0	"2001/01/10"	"2001/01/23"	1	2522499
"204968"	768035	206924	5	0	"2001/01/10"	"2002/02/14"	1	-1
"248420"	785844	292839	5	0	"2001/01/10"	"2001/04/01"	1	2531403
"90889"	735507	531696	5	1	"2001/01/10"	"2001/06/16"	1	46335
"103411"	2151845508	350170	5	0	"2001/01/10"	"2001/08/30"	1	2522131
"45929"	963219076	291706	5	0	"2001/01/10"	"2001/03/29"	1	2522499
"2565"	203656836	204418	5	0	"2001/01/10"	"2001/03/29"	1	-1
"46919"	986091140	222557	4	0	"2001/01/10"	"2001/03/19"	1	2522499
"129500"	2822344324	317816	4	0	"2001/01/10"	"2002/03/10"	1	2521901
"208927"	769095	566252	5	0	"2001/01/10"	"2001/02/23"	1	6205
